property_id,adresse,by_og_zip,ejendomsværdi_2024,grundværdi_2024,ejendomsværdi_2022,grundværdi_2022
242,"Borgmester Jensens Allé 21, 1 th",2100 København Ø,5.493.000 kr.,3.536.000 kr.,,
243,"Borgmester Jensens Allé 21, 2 tv",2100 København Ø,4.148.000 kr.,2.642.000 kr.,,
244,"Borgmester Jensens Allé 21, 2 th",2100 København Ø,5.549.000 kr.,3.567.000 kr.,,
245,"Borgmester Jensens Allé 21, 3 tv",2100 København Ø,4.213.000 kr.,2.677.000 kr.,,
246,"Borgmester Jensens Allé 21, 3 th",2100 København Ø,5.636.000 kr.,3.616.000 kr.,,
247,,,,,,
248,"Borgmester Jensens Allé 21, 4 tv",2100 København Ø,4.249.000 kr.,2.690.000 kr.,,
249,"Borgmester Jensens Allé 21, 4 th",2100 København Ø,5.587.000 kr.,3.575.000 kr.,,
250,"Marskensgade 31, st",2100 København Ø,2.936.000 kr.,1.835.000 kr.,,
251,"Marskensgade 29, st 1",2100 København Ø,4.015.000 kr.,2.568.000 kr.,,
252,"Marskensgade 29, st 2",2100 København Ø,3.379.000 kr.,2.135.000 kr.,,
253,"Marskensgade 29, 1 1",2100 København Ø,4.151.000 kr.,2.650.000 kr.,,
254,"Marskensgade 29, 1 2",2100 København Ø,4.000.000 kr.,2.547.000 kr.,,
255,,,,,,
256,"Marskensgade 29, 1 3",2100 København Ø,3.552.000 kr.,2.241.000 kr.,,
257,"Marskensgade 29, 2 1",2100 København Ø,4.142.000 kr.,2.638.000 kr.,,
258,"Marskensgade 29, 2 2",2100 København Ø,3.890.000 kr.,2.467.000 kr.,,
259,"Marskensgade 29, 2 4",2100 København Ø,4.548.000 kr.,2.912.000 kr.,,
260,"Marskensgade 29, 2 3",2100 København Ø,5.168.000 kr.,3.323.000 kr.,,
261,"Marskensgade 29, 3 1",2100 København Ø,4.207.000 kr.,2.673.000 kr.,,
262,"Marskensgade 29, 3 2",2100 København Ø,3.952.000 kr.,2.500.000 kr.,,
263,"Marskensgade 29, 3 4",2100 København Ø,4.620.000 kr.,2.951.000 kr.,,
264,"Marskensgade 29, 3 3",2100 København Ø,5.249.000 kr.,3.369.000 kr.,,
265,"Marskensgade 29, 4 1",2100 København Ø,4.296.000 kr.,2.722.000 kr.,,
266,"Marskensgade 29, 4 2",2100 København Ø,4.929.000 kr.,3.146.000 kr.,,
267,"Marskensgade 29, 4 3",2100 København Ø,5.251.000 kr.,3.359.000 kr.,,
268,"Marskensgade 29, 5 1",2100 København Ø,4.188.000 kr.,2.650.000 kr.,,
269,"Marskensgade 29, 5 2",2100 København Ø,4.819.000 kr.,3.074.000 kr.,,
270,"Marskensgade 33, st tv",2100 København Ø,4.144.000 kr.,2.664.000 kr.,,
271,,,,,,
272,"Marskensgade 33, st th",2100 København Ø,4.144.000 kr.,2.664.000 kr.,,
273,"Marskensgade 33, 1 tv",2100 København Ø,4.182.000 kr.,2.679.000 kr.,,
274,"Marskensgade 33, 1 th",2100 København Ø,5.397.000 kr.,3.484.000 kr.,,
275,"Marskensgade 33, 2 tv",2100 København Ø,4.225.000 kr.,2.703.000 kr.,,
276,"Marskensgade 33, 2 th",2100 København Ø,5.452.000 kr.,3.515.000 kr.,,
277,"Marskensgade 33, 3 tv",2100 København Ø,4.292.000 kr.,2.740.000 kr.,,
278,"Marskensgade 33, 3 th",2100 København Ø,5.538.000 kr.,3.561.000 kr.,,
279,,,,,,
280,"Marskensgade 33, 4 tv",2100 København Ø,4.381.000 kr.,2.789.000 kr.,,
281,"Marskensgade 33, 4 th",2100 København Ø,5.654.000 kr.,3.626.000 kr.,,
282,"Marskensgade 33, 5 tv",2100 København Ø,4.275.000 kr.,2.717.000 kr.,,
283,"Marskensgade 33, 5 th",2100 København Ø,5.486.000 kr.,3.519.000 kr.,,
284,"Borgmester Jensens Allé 11, st 2",2100 København Ø,3.779.000 kr.,2.406.000 kr.,,
285,"Borgmester Jensens Allé 11, st 1",2100 København Ø,4.025.000 kr.,2.574.000 kr.,,
286,"Borgmester Jensens Allé 11, 1 3",2100 København Ø,3.561.000 kr.,2.246.000 kr.,,
287,"Borgmester Jensens Allé 11, 1 2",2100 København Ø,3.860.000 kr.,2.450.000 kr.,,
288,Ruten 151,2700 Brønshøj,,364.494.000 kr.,,
289,"Borgmester Jensens Allé 11, 1 1",2100 København Ø,4.110.000 kr.,2.621.000 kr.,,
290,"Borgmester Jensens Allé 11, 2 3",2100 København Ø,3.596.000 kr.,2.266.000 kr.,,
291,"Borgmester Jensens Allé 11, 2 2",2100 København Ø,4.101.000 kr.,2.609.000 kr.,,
292,"Borgmester Jensens Allé 11, 2 1",2100 København Ø,4.152.000 kr.,2.644.000 kr.,,
293,"Borgmester Jensens Allé 11, 3 3",2100 København Ø,5.209.000 kr.,3.341.000 kr.,,
294,"Borgmester Jensens Allé 11, 3 2",2100 København Ø,4.839.000 kr.,3.096.000 kr.,,
295,"Borgmester Jensens Allé 11, 3 1",2100 København Ø,4.218.000 kr.,2.679.000 kr.,,
296,"Borgmester Jensens Allé 11, 4 3",2100 København Ø,5.318.000 kr.,3.400.000 kr.,,
297,"Borgmester Jensens Allé 11, 4 2",2100 København Ø,4.941.000 kr.,3.153.000 kr.,,
298,"Borgmester Jensens Allé 11, 4 1",2100 København Ø,4.306.000 kr.,2.728.000 kr.,,
299,"Borgmester Jensens Allé 11, 5 3",2100 København Ø,5.206.000 kr.,3.328.000 kr.,,
300,"Borgmester Jensens Allé 11, 5 2",2100 København Ø,4.830.000 kr.,3.080.000 kr.,,
301,,,,,,
302,"Borgmester Jensens Allé 11, 5 1",2100 København Ø,4.198.000 kr.,2.655.000 kr.,,
303,"Borgmester Jensens Allé 13, st",2100 København Ø,2.944.000 kr.,1.838.000 kr.,,
304,"Borgmester Jensens Allé 15, st tv",2100 København Ø,4.175.000 kr.,2.676.000 kr.,,
305,,,,,,
216,"Borgmester Jensens Allé 23A, 4 th",2100 København Ø,4.799.000 kr.,3.082.000 kr.,,
217,"Borgmester Jensens Allé 23B, st tv",2100 København Ø,6.221.000 kr.,3.899.000 kr.,,
21,"Jens Otto Krags Gade 16, 4 th",2300 København S,5.268.000 kr.,3.143.000 kr.,5.347.000 kr.,3.165.000 kr.
26,"Jens Otto Krags Gade 18, st th",2300 København S,4.205.000 kr.,2.492.000 kr.,,
31,"Jens Otto Krags Gade 18, 2 th",2300 København S,5.303.000 kr.,3.156.000 kr.,5.383.000 kr.,3.178.000 kr.
36,"Jens Otto Krags Gade 18, 5 tv",2300 København S,5.270.000 kr.,3.117.000 kr.,,
41,"Jens Otto Krags Gade 20, st th",2300 København S,3.842.000 kr.,2.276.000 kr.,,
46,"Jens Otto Krags Gade 20, 2 th",2300 København S,4.948.000 kr.,2.953.000 kr.,5.022.000 kr.,2.974.000 kr.
51,,,,,,
20,"Jens Otto Krags Gade 16, 4 tv",2300 København S,5.214.000 kr.,3.110.000 kr.,5.292.000 kr.,3.132.000 kr.
21,"Jens Otto Krags Gade 16, 4 th",2300 København S,5.268.000 kr.,3.143.000 kr.,5.347.000 kr.,3.165.000 kr.
22,"Jens Otto Krags Gade 16, 5 tv",2300 København S,5.210.000 kr.,3.108.000 kr.,,
23,"Jens Otto Krags Gade 16, 5 th",2300 København S,5.263.000 kr.,3.141.000 kr.,,
24,"Jens Otto Krags Gade 16, 6 tv",2300 København S,9.151.000 kr.,4.935.000 kr.,,
25,"Jens Otto Krags Gade 16, 6 th",2300 København S,9.014.000 kr.,4.868.000 kr.,,
26,"Jens Otto Krags Gade 18, st th",2300 København S,4.205.000 kr.,2.492.000 kr.,,
27,"Jens Otto Krags Gade 18, st tv",2300 København S,4.000.000 kr.,2.362.000 kr.,,
28,"Jens Otto Krags Gade 18, 1 tv",2300 København S,5.034.000 kr.,2.997.000 kr.,,
29,"Jens Otto Krags Gade 18, 1 th",2300 København S,5.250.000 kr.,3.129.000 kr.,,
30,"Jens Otto Krags Gade 18, 2 tv",2300 København S,5.086.000 kr.,3.024.000 kr.,,
31,"Jens Otto Krags Gade 18, 2 th",2300 København S,5.303.000 kr.,3.156.000 kr.,,
32,"Jens Otto Krags Gade 18, 3 tv",2300 København S,5.165.000 kr.,3.064.000 kr.,,
33,"Jens Otto Krags Gade 18, 3 th",2300 København S,5.387.000 kr.,3.199.000 kr.,,
34,"Jens Otto Krags Gade 18, 4 tv",2300 København S,5.275.000 kr.,3.119.000 kr.,,
35,"Jens Otto Krags Gade 18, 4 th",2300 København S,5.500.000 kr.,3.256.000 kr.,,
36,"Jens Otto Krags Gade 18, 5 tv",2300 København S,5.270.000 kr.,3.117.000 kr.,,
37,"Jens Otto Krags Gade 18, 5 th",2300 København S,5.496.000 kr.,3.254.000 kr.,,
38,"Jens Otto Krags Gade 18, 6 tv",2300 København S,8.433.000 kr.,4.573.000 kr.,,
39,"Jens Otto Krags Gade 18, 6 th",2300 København S,5.969.000 kr.,3.526.000 kr.,,
40,"Jens Otto Krags Gade 18, 7",2300 København S,4.907.000 kr.,2.891.000 kr.,,
41,"Jens Otto Krags Gade 20, st th",2300 København S,3.842.000 kr.,2.276.000 kr.,,
42,"Jens Otto Krags Gade 20, st tv",2300 København S,4.041.000 kr.,2.402.000 kr.,,
43,"Jens Otto Krags Gade 20, 1 tv",2300 København S,5.055.000 kr.,3.025.000 kr.,,
44,"Jens Otto Krags Gade 20, 1 th",2300 København S,4.899.000 kr.,2.929.000 kr.,,
45,"Jens Otto Krags Gade 20, 2 tv",2300 København S,5.107.000 kr.,3.051.000 kr.,,
46,"Jens Otto Krags Gade 20, 2 th",2300 København S,4.948.000 kr.,2.953.000 kr.,,
47,"Jens Otto Krags Gade 20, 3 tv",2300 København S,5.187.000 kr.,3.092.000 kr.,,
48,"Jens Otto Krags Gade 20, 3 th",2300 København S,5.027.000 kr.,2.993.000 kr.,,
49,"Jens Otto Krags Gade 20, 4 tv",2300 København S,5.297.000 kr.,3.147.000 kr.,,
50,"Jens Otto Krags Gade 20, 4 th",2300 København S,5.132.000 kr.,3.047.000 kr.,,
51,"Jens Otto Krags Gade 20, 5 tv",2300 København S,5.293.000 kr.,3.145.000 kr.,,
52,"Jens Otto Krags Gade 20, 5 th",2300 København S,5.128.000 kr.,3.045.000 kr.,,
53,"Jens Otto Krags Gade 20, 6 tv",2300 København S,5.751.000 kr.,3.409.000 kr.,,
54,"Jens Otto Krags Gade 20, 6 th",2300 København S,8.137.000 kr.,4.432.000 kr.,,
55,"Jens Otto Krags Gade 20, 7",2300 København S,4.775.000 kr.,2.824.000 kr.,,
56,Dyssevænget 28A,2700 Brønshøj,6.615.000 kr.,3.513.000 kr.,,
57,"Amerika Plads 28, st",2100 København Ø,,2.339.000 kr.,,
58,,,,,,
59,"Amerika Plads 28, kl",2100 København Ø,,2.034.000 kr.,,
60,"Fyrbødervej 10, st 1001",2400 København NV,,845.000 kr.,,
61,"Fyrbødervej 12, 9 2903",2400 København NV,,758.000 kr.,,
62,"Fyrbødervej 12, 9 2904",2400 København NV,,758.000 kr.,,
63,"Fyrbødervej 12, 9 2905",2400 København NV,,758.000 kr.,,
64,"Fyrbødervej 12, 9 2906",2400 København NV,,833.000 kr.,,
65,"Fyrbødervej 12, 9 2907",2400 København NV,,796.000 kr.,,
66,"Fyrbødervej 12, 9 2908",2400 København NV,,796.000 kr.,,
67,"Fyrbødervej 12, 9 2909",2400 København NV,,833.000 kr.,,
68,"Fyrbødervej 12, 9 2910",2400 København NV,,758.000 kr.,,
69,"Fyrbødervej 12, 9 2911",2400 København NV,,758.000 kr.,,
70,"Fyrbødervej 12, 9 2912",2400 København NV,,758.000 kr.,,
71,"Marskensgade 1, st 1",2100 København Ø,1.955.000 kr.,1.153.000 kr.,,
72,"Marskensgade 1, st 2",2100 København Ø,2.016.000 kr.,1.191.000 kr.,,
73,"Marskensgade 1, 1 1",2100 København Ø,1.997.000 kr.,1.175.000 kr.,,
74,"Marskensgade 1, 1 2",2100 København Ø,2.058.000 kr.,1.213.000 kr.,,
75,"Marskensgade 1, 1 3",2100 København Ø,2.241.000 kr.,1.326.000 kr.,,
76,"Marskensgade 1, 2 1",2100 København Ø,2.017.000 kr.,1.185.000 kr.,,
77,,,,,,
78,"Marskensgade 1, 2 2",2100 København Ø,2.871.000 kr.,1.720.000 kr.,,
79,"Marskensgade 1, 2 3",2100 København Ø,2.264.000 kr.,1.338.000 kr.,,
80,"Marskensgade 1, 2 4",2100 København Ø,2.264.000 kr.,1.338.000 kr.,,
81,"Marskensgade 1, 3 1",2100 København Ø,2.049.000 kr.,1.202.000 kr.,,
82,"Marskensgade 1, 3 2",2100 København Ø,2.916.000 kr.,1.744.000 kr.,,
83,"Marskensgade 1, 3 3",2100 København Ø,2.300.000 kr.,1.357.000 kr.,,
84,"Marskensgade 1, 3 4",2100 København Ø,2.300.000 kr.,1.357.000 kr.,,
85,,,,,,
86,"Marskensgade 3, 1 1",2100 København Ø,2.423.000 kr.,1.439.000 kr.,,
87,"Marskensgade 3, 1 2",2100 København Ø,2.423.000 kr.,1.439.000 kr.,,
88,"Marskensgade 3, 2 1",2100 København Ø,2.447.000 kr.,1.452.000 kr.,,
89,"Marskensgade 3, 2 2",2100 København Ø,2.325.000 kr.,1.375.000 kr.,,
90,"Marskensgade 3, 2 3",2100 København Ø,2.386.000 kr.,1.414.000 kr.,,
91,"Marskensgade 3, 2 4",2100 København Ø,2.447.000 kr.,1.452.000 kr.,,
92,"Marskensgade 3, 3 1",2100 København Ø,2.486.000 kr.,1.472.000 kr.,,
93,,,,,,
94,"Marskensgade 3, 3 2",2100 København Ø,2.486.000 kr.,1.472.000 kr.,,
95,"Marskensgade 3, 3 3",2100 København Ø,3.277.000 kr.,1.975.000 kr.,,
96,"Marskensgade 3, 3 4",2100 København Ø,2.486.000 kr.,1.472.000 kr.,,
97,"Marskensgade 5A, 1 1",2100 København Ø,2.638.000 kr.,1.578.000 kr.,,
98,"Marskensgade 5A, 2 1",2100 København Ø,2.665.000 kr.,1.592.000 kr.,,
99,"Marskensgade 5A, 2 2",2100 København Ø,2.545.000 kr.,1.516.000 kr.,,
100,"Marskensgade 5A, 2 3",2100 København Ø,2.545.000 kr.,1.516.000 kr.,,
101,"Marskensgade 5A, 2 4",2100 København Ø,2.545.000 kr.,1.516.000 kr.,,
102,"Marskensgade 5A, 3 1",2100 København Ø,2.707.000 kr.,1.614.000 kr.,,
103,"Marskensgade 5A, 3 2",2100 København Ø,2.524.000 kr.,1.499.000 kr.,,
104,"Marskensgade 9, st 1",2100 København Ø,2.162.000 kr.,1.278.000 kr.,,
105,"Marskensgade 9, st 2",2100 København Ø,2.222.000 kr.,1.316.000 kr.,,
106,"Marskensgade 9, st 3",2100 København Ø,2.282.000 kr.,1.354.000 kr.,,
107,,,,,,
108,"Marskensgade 9, 1 1",2100 København Ø,2.331.000 kr.,1.378.000 kr.,,
109,"Marskensgade 9, 1 2",2100 København Ø,2.269.000 kr.,1.341.000 kr.,,
110,"Marskensgade 9, 1 3",2100 København Ø,2.331.000 kr.,1.378.000 kr.,,
111,"Marskensgade 9, 2 1",2100 København Ø,2.355.000 kr.,1.390.000 kr.,,
112,"Marskensgade 9, 2 2",2100 København Ø,2.293.000 kr.,1.353.000 kr.,,
113,"Marskensgade 9, 2 3",2100 København Ø,2.355.000 kr.,1.390.000 kr.,,
114,"Marskensgade 9, 3 1",2100 København Ø,2.391.000 kr.,1.410.000 kr.,,
20,"Jens Otto Krags Gade 16, 4 tv",2300 København S,5.214.000 kr.,3.110.000 kr.,,
21,"Jens Otto Krags Gade 16, 4 th",2300 København S,5.268.000 kr.,,,
20,"Jens Otto Krags Gade 16, 4 tv",2300 København S,5.214.000 kr.,3.110.000 kr.,5.292.000 kr.,3.132.000 kr.
25,"Jens Otto Krags Gade 16, 6 th",2300 København S,9.014.000 kr.,4.868.000 kr.,,
30,"Jens Otto Krags Gade 18, 2 tv",2300 København S,5.086.000 kr.,3.024.000 kr.,,
35,"Jens Otto Krags Gade 18, 4 th",2300 København S,5.500.000 kr.,3.256.000 kr.,,
40,"Jens Otto Krags Gade 18, 7",2300 København S,4.907.000 kr.,2.891.000 kr.,,
45,"Jens Otto Krags Gade 20, 2 tv",2300 København S,5.107.000 kr.,3.051.000 kr.,5.184.000 kr.,3.072.000 kr.
804,"Tom Kristensens Vej 22, 3 tv",2300 København S,4.605.000 kr.,2.786.000 kr.,4.674.000 kr.,2.805.000 kr.
805,"Tom Kristensens Vej 22, 3 th",2300 København S,5.935.000 kr.,3.475.000 kr.,6.024.000 kr.,3.499.000 kr.
806,"Tom Kristensens Vej 22, 4 tv",2300 København S,4.702.000 kr.,2.835.000 kr.,,
807,"Tom Kristensens Vej 22, 4 th",2300 København S,6.298.000 kr.,3.536.000 kr.,,
808,"Tom Kristensens Vej 22, 5 tv",2300 København S,4.699.000 kr.,2.833.000 kr.,,
809,"Tom Kristensens Vej 22, 5 th",2300 København S,6.293.000 kr.,3.533.000 kr.,,
810,"Tom Kristensens Vej 22, 6 tv",2300 København S,4.960.000 kr.,2.984.000 kr.,,
811,"Tom Kristensens Vej 22, 6 th",2300 København S,6.189.000 kr.,3.600.000 kr.,,
812,"Tom Kristensens Vej 22, 7 tv",2300 København S,4.878.000 kr.,2.943.000 kr.,,
813,"Tom Kristensens Vej 22, 7 th",2300 København S,6.088.000 kr.,3.550.000 kr.,,
814,"Tom Kristensens Vej 20, st tv",2300 København S,7.333.000 kr.,4.243.000 kr.,,
815,"Tom Kristensens Vej 20, st th",2300 København S,6.057.000 kr.,3.436.000 kr.,,
816,"Tom Kristensens Vej 20, 1 tv",2300 København S,7.489.000 kr.,4.319.000 kr.,,
817,,,,,,
818,"Tom Kristensens Vej 20, 1 th",2300 København S,5.952.000 kr.,3.498.000 kr.,,
819,"Tom Kristensens Vej 20, 2 tv",2300 København S,7.565.000 kr.,4.356.000 kr.,,
820,"Tom Kristensens Vej 20, 2 th",2300 København S,6.013.000 kr.,3.527.000 kr.,,
821,"Tom Kristensens Vej 20, 3 tv",2300 København S,7.685.000 kr.,4.413.000 kr.,,
822,"Tom Kristensens Vej 20, 3 th",2300 København S,6.107.000 kr.,3.574.000 kr.,,
823,"Tom Kristensens Vej 20, 4 tv",2300 København S,8.155.000 kr.,4.492.000 kr.,,
824,"Tom Kristensens Vej 20, 4 th",2300 København S,6.235.000 kr.,3.638.000 kr.,,
825,"Tom Kristensens Vej 20, 5 tv",2300 København S,7.839.000 kr.,4.489.000 kr.,,
826,"Tom Kristensens Vej 20, 5 th",2300 København S,6.231.000 kr.,3.636.000 kr.,,
827,"Tom Kristensens Vej 20, 6",2300 København S,7.639.000 kr.,4.380.000 kr.,,
828,"Tom Kristensens Vej 20, 7",2300 København S,7.514.000 kr.,4.319.000 kr.,,
829,Tom Kristensens Vej 32,2300 København S,,5.694.000 kr.,,
830,,,,,,
831,"Lille Strandstræde 14C, st th",1254 København K,,1.365.000 kr.,,
832,,,,,,
833,Kalvebod Brygge 47,1560 København V,,194.741.000 kr.,,
834,"Kalvebod Brygge 51, kl",1560 København V,,4.947.000 kr.,,
835,,,,,,
836,,,,,,
837,"Østerbrogade 107A, 1 4",2100 København Ø,5.506.000 kr.,3.330.000 kr.,,
838,"Østerbrogade 107A, 1 3",2100 København Ø,3.381.000 kr.,1.998.000 kr.,,
839,"Østerbrogade 107A, 1 2",2100 København Ø,4.126.000 kr.,2.474.000 kr.,,
840,"Østerbrogade 107A, 1 1",2100 København Ø,4.830.000 kr.,2.918.000 kr.,,
841,"Østerbrogade 107A, 2 4",2100 København Ø,5.834.000 kr.,3.519.000 kr.,,
842,"Østerbrogade 107A, 2 3",2100 København Ø,3.667.000 kr.,2.175.000 kr.,,
843,"Østerbrogade 107A, 2 2",2100 København Ø,4.420.000 kr.,2.655.000 kr.,,
844,"Østerbrogade 107A, 2 1",2100 København Ø,5.138.000 kr.,3.102.000 kr.,,
845,"Østerbrogade 107A, 3 4",2100 København Ø,5.926.000 kr.,3.565.000 kr.,,
846,"Østerbrogade 107A, 3 3",2100 København Ø,3.725.000 kr.,2.205.000 kr.,,
847,"Østerbrogade 107A, 3 2",2100 København Ø,4.490.000 kr.,2.690.000 kr.,,
848,"Østerbrogade 107A, 3 1",2100 København Ø,5.219.000 kr.,3.144.000 kr.,,
849,"Østerbrogade 107A, 4 4",2100 København Ø,6.050.000 kr.,3.630.000 kr.,,
850,"Østerbrogade 107A, 4 3",2100 København Ø,3.803.000 kr.,2.243.000 kr.,,
851,"Østerbrogade 107A, 4 2",2100 København Ø,4.584.000 kr.,2.739.000 kr.,,
852,"Østerbrogade 107A, 4 1",2100 København Ø,5.329.000 kr.,3.201.000 kr.,,
853,"Østerbrogade 107A, 5 3",2100 København Ø,4.528.000 kr.,2.703.000 kr.,,
854,"Østerbrogade 107A, 5 2",2100 København Ø,4.216.000 kr.,2.506.000 kr.,,
855,"Østerbrogade 107A, 5 1",2100 København Ø,4.267.000 kr.,2.538.000 kr.,,
856,"Tåsingegade 3, 1 tv",2100 København Ø,4.963.000 kr.,3.002.000 kr.,,
857,"Tåsingegade 3, 1 th",2100 København Ø,4.963.000 kr.,3.002.000 kr.,,
858,"Tåsingegade 3, 2 tv",2100 København Ø,5.274.000 kr.,3.187.000 kr.,,
859,"Tåsingegade 3, 2 th",2100 København Ø,5.274.000 kr.,3.187.000 kr.,,
860,"Tåsingegade 3, 3 tv",2100 København Ø,5.357.000 kr.,3.230.000 kr.,,
861,"Tåsingegade 3, 3 th",2100 København Ø,5.357.000 kr.,3.230.000 kr.,,
862,"Tåsingegade 3, 4 tv",2100 København Ø,5.469.000 kr.,3.287.000 kr.,,
863,"Tåsingegade 3, 4 th",2100 København Ø,5.469.000 kr.,3.287.000 kr.,,
864,"Tåsingegade 3, 5",2100 København Ø,4.042.000 kr.,2.398.000 kr.,,
865,"Tåsingegade 5, 1 tv",2100 København Ø,4.951.000 kr.,2.991.000 kr.,,
866,,,,,,
867,"Tåsingegade 5, 1 th",2100 København Ø,4.951.000 kr.,2.991.000 kr.,,
868,"Tåsingegade 5, 2 tv",2100 København Ø,5.263.000 kr.,3.177.000 kr.,,
869,"Tåsingegade 5, 2 th",2100 København Ø,5.263.000 kr.,3.177.000 kr.,,
870,"Tåsingegade 5, 3 tv",2100 København Ø,5.346.000 kr.,3.220.000 kr.,,
871,"Tåsingegade 5, 3 th",2100 København Ø,5.346.000 kr.,3.220.000 kr.,,
872,"Tåsingegade 5, 4 tv",2100 København Ø,5.458.000 kr.,3.277.000 kr.,,
873,"Tåsingegade 5, 4 th",2100 København Ø,5.458.000 kr.,3.277.000 kr.,,
874,"Tåsingegade 5, 5 tv",2100 København Ø,5.236.000 kr.,3.142.000 kr.,,
875,"Tåsingegade 5, 5 th",2100 København Ø,4.388.000 kr.,2.613.000 kr.,,
876,"Reersøgade 8B, 1 2",2100 København Ø,5.747.000 kr.,3.425.000 kr.,,
877,"Reersøgade 8B, 1 1",2100 København Ø,5.067.000 kr.,3.010.000 kr.,,
878,"Reersøgade 8B, 1 3",2100 København Ø,4.844.000 kr.,2.871.000 kr.,,
879,"Reersøgade 8B, 2 2",2100 København Ø,6.099.000 kr.,3.629.000 kr.,,
880,"Reersøgade 8B, 2 1",2100 København Ø,5.402.000 kr.,3.211.000 kr.,,
881,"Reersøgade 8B, 2 3",2100 København Ø,5.174.000 kr.,3.071.000 kr.,,
882,"Reersøgade 8B, 3 2",2100 København Ø,6.195.000 kr.,3.678.000 kr.,,
883,"Reersøgade 8B, 3 1",2100 København Ø,5.778.000 kr.,3.431.000 kr.,,
884,"Reersøgade 8B, 3 3",2100 København Ø,5.256.000 kr.,3.112.000 kr.,,
885,"Reersøgade 8B, 4 2",2100 København Ø,6.325.000 kr.,3.745.000 kr.,,
886,"Reersøgade 8B, 4 1",2100 København Ø,5.602.000 kr.,3.313.000 kr.,,
887,"Reersøgade 8B, 4 3",2100 København Ø,5.366.000 kr.,3.169.000 kr.,,
888,"Reersøgade 8B, 5 2",2100 København Ø,4.840.000 kr.,2.843.000 kr.,,
889,"Reersøgade 8B, 5 1",2100 København Ø,4.437.000 kr.,2.591.000 kr.,,
890,"Østerbrogade 105, st",2100 København Ø,,1.779.000 kr.,,
891,"Østerbrogade 107B, st",2100 København Ø,,11.369.000 kr.,,
892,"Blegdamsvej 88, st 1",2100 København Ø,,456.995.000 kr.,,
893,"Blegdamsvej 102, st tv",2100 København Ø,,4.024.000 kr.,,
894,"Randersgade 44, 5",2100 København Ø,6.387.000 kr.,4.003.000 kr.,,
895,,,,,,
896,"Carlsgade 10, 2",2300 København S,3.635.000 kr.,2.213.000 kr.,,
897,"Badstuestræde 18C, kl",1209 København K,,2.518.000 kr.,,
804,"Tom Kristensens Vej 22, 3 tv",2300 København S,4.605.000 kr.,2.786.000 kr.,,
805,"Tom Kristensens Vej 22, 3 th",2300 København S,5.935.000 kr.,3.475.000 kr.,,
503,"Borgmester Jensens Allé 29, 1 3",2100 København Ø,4.574.000 kr.,2.940.000 kr.,,
504,"Borgmester Jensens Allé 29, 1 2",2100 København Ø,4.425.000 kr.,2.838.000 kr.,,
505,"Borgmester Jensens Allé 29, 1 1",2100 København Ø,3.828.000 kr.,2.432.000 kr.,,
506,"Borgmester Jensens Allé 29, 2 3",2100 København Ø,4.622.000 kr.,2.965.000 kr.,,
507,"Borgmester Jensens Allé 29, 2 2",2100 København Ø,4.469.000 kr.,2.863.000 kr.,,
508,"Borgmester Jensens Allé 29, 2 1",2100 København Ø,3.866.000 kr.,2.454.000 kr.,,
509,"Borgmester Jensens Allé 29, 3 3",2100 København Ø,4.695.000 kr.,3.005.000 kr.,,
510,"Borgmester Jensens Allé 29, 3 2",2100 København Ø,4.540.000 kr.,2.902.000 kr.,,
511,"Borgmester Jensens Allé 29, 3 1",2100 København Ø,3.927.000 kr.,2.487.000 kr.,,
512,"Borgmester Jensens Allé 29, 4 3",2100 København Ø,4.582.000 kr.,2.919.000 kr.,,
513,"Borgmester Jensens Allé 29, 4 2",2100 København Ø,4.530.000 kr.,2.884.000 kr.,,
514,"Borgmester Jensens Allé 29, 4 1",2100 København Ø,3.854.000 kr.,2.426.000 kr.,,
515,"Borgmester Jensens Allé 27A, st tv",2100 København Ø,4.017.000 kr.,2.553.000 kr.,,
516,"Borgmester Jensens Allé 27A, st th",2100 København Ø,4.213.000 kr.,2.686.000 kr.,,
517,"Borgmester Jensens Allé 27A, 1 tv",2100 København Ø,4.911.000 kr.,3.140.000 kr.,,
518,"Borgmester Jensens Allé 27A, 1 th",2100 København Ø,4.656.000 kr.,2.971.000 kr.,,
519,"Borgmester Jensens Allé 27A, 2 tv",2100 København Ø,4.962.000 kr.,3.168.000 kr.,,
520,"Borgmester Jensens Allé 27A, 2 th",2100 København Ø,4.703.000 kr.,2.997.000 kr.,,
521,"Borgmester Jensens Allé 27A, 3 tv",2100 København Ø,5.039.000 kr.,3.211.000 kr.,,
522,"Borgmester Jensens Allé 27A, 3 th",2100 København Ø,5.039.000 kr.,3.211.000 kr.,,
523,"Borgmester Jensens Allé 27A, 4 tv",2100 København Ø,5.038.000 kr.,3.198.000 kr.,,
524,"Borgmester Jensens Allé 27A, 4 th",2100 København Ø,4.771.000 kr.,3.023.000 kr.,,
525,"Borgmester Jensens Allé 27B, st tv",2100 København Ø,4.214.000 kr.,2.687.000 kr.,,
526,"Borgmester Jensens Allé 27B, st th",2100 København Ø,3.871.000 kr.,2.455.000 kr.,,
527,"Borgmester Jensens Allé 27B, 1 tv",2100 København Ø,4.657.000 kr.,2.972.000 kr.,,
528,"Borgmester Jensens Allé 27B, 1 th",2100 København Ø,4.760.000 kr.,3.040.000 kr.,,
529,"Borgmester Jensens Allé 27B, 2 tv",2100 København Ø,4.704.000 kr.,2.998.000 kr.,,
